budget,round,cust,fit
15,0,89,-742
15,0,89,-772
15,0,89,-770
15,0,89,-770
15,0,89,-780
15,0,89,-743
15,0,89,-753
15,0,89,-777
15,0,89,-773
15,0,89,-755
15,0,89,-779
15,0,89,-728
15,0,89,-753
15,0,89,-768
15,0,89,-773
15,0,89,-774
15,0,89,-756
15,0,89,-748
15,0,89,-769
15,0,89,-769
15,0,89,-753
15,0,89,-763
15,0,89,-772
15,0,89,-769
15,0,89,-780
15,0,89,-779
15,0,89,-753
15,0,90,-736
15,0,90,-738
15,0,90,-750
15,0,90,-746
15,0,90,-777
15,0,90,-762
15,0,90,-787
15,0,90,-765
15,0,90,-783
15,0,90,-761
15,0,90,-783
15,0,90,-763
15,0,90,-787
15,0,90,-767
15,0,90,-764
15,0,90,-785
15,0,90,-787
15,0,90,-780
15,0,90,-762
15,0,90,-766
15,0,90,-781
15,0,90,-763
15,0,90,-760
15,0,90,-761
15,0,90,-780
15,0,90,-741
15,0,90,-779
15,0,90,-776
15,0,90,-780
15,0,90,-757
15,0,90,-785
15,0,90,-787
15,0,90,-747
15,0,90,-765
15,0,90,-772
15,0,90,-779
15,0,90,-770
15,0,90,-773
15,0,90,-774
15,0,90,-762
15,0,90,-772
15,0,90,-779
15,0,90,-745
15,0,90,-759
15,0,90,-769
15,0,90,-781
15,0,90,-764
15,0,90,-777
15,0,90,-781
15,0,90,-775
15,0,90,-758
15,0,90,-783
15,0,90,-739
15,0,90,-754
15,0,90,-779
15,0,90,-784
15,0,90,-772
15,0,90,-775
15,0,90,-765
15,0,90,-781
15,0,90,-757
15,0,90,-765
15,0,90,-758
15,0,90,-781
15,0,90,-754
15,0,90,-785
15,0,90,-779
15,0,90,-760
15,0,90,-787
15,0,90,-739
15,0,90,-751
15,0,90,-760
15,0,90,-758
15,0,90,-756
15,0,90,-769
15,0,90,-785
15,0,90,-763
15,0,90,-775
15,0,90,-765
15,0,90,-768
15,0,90,-767
15,0,90,-765
15,0,90,-779
15,0,90,-758
15,0,90,-775
15,0,90,-734
15,0,90,-767
15,0,90,-761
15,0,90,-787
15,0,90,-751
15,0,90,-766
15,0,90,-755
15,0,90,-781
15,0,90,-781
15,0,90,-746
15,0,90,-747
15,0,90,-741
15,0,90,-777
15,0,90,-780
15,0,90,-780
15,0,91,-761
15,0,91,-749
15,0,91,-775
15,0,91,-760
15,0,91,-758
15,0,91,-759
15,0,91,-778
15,0,91,-779
15,0,91,-755
15,0,91,-780
15,0,91,-765
15,0,91,-760
15,0,91,-779
15,0,91,-777
15,0,91,-771
15,0,91,-785
15,0,91,-762
15,0,91,-775
15,0,91,-756
15,0,91,-781
15,0,91,-777
15,0,91,-751
15,0,91,-767
15,0,91,-757
15,0,91,-763
15,0,91,-777
15,0,91,-743
15,0,91,-768
15,0,91,-770
15,0,91,-779
15,0,91,-739
15,0,91,-777
15,0,91,-772
15,0,91,-777
15,0,91,-763
15,0,91,-755
15,0,91,-786
15,0,91,-777
15,0,91,-776
15,0,91,-769
15,0,91,-735
15,0,91,-763
15,0,91,-753
15,0,91,-766
15,0,91,-763
15,0,91,-777
15,0,91,-770
15,0,91,-785
15,0,91,-763
15,0,91,-787
15,0,91,-781
15,0,91,-753
15,0,91,-787
15,0,91,-773
15,0,91,-768
15,0,91,-780
15,0,91,-771
15,0,91,-787
15,0,91,-779
15,0,91,-768
15,0,91,-752
15,0,91,-787
15,0,91,-762
15,0,91,-769
15,0,91,-762
15,0,91,-743
15,0,91,-780
15,0,91,-760
15,0,91,-777
15,0,91,-766
15,0,91,-781
15,0,91,-778
15,0,91,-762
15,0,91,-782
15,0,91,-774
15,0,91,-777
15,0,91,-759
15,0,91,-787
15,0,91,-771
15,0,91,-775
15,0,91,-779
15,0,91,-772
15,0,91,-787
15,0,91,-763
15,0,91,-776
15,0,91,-768
15,0,91,-787
15,0,91,-766
15,0,91,-763
15,0,91,-770
15,0,91,-780
15,0,91,-752
15,0,91,-738
15,0,91,-762
15,0,91,-767
15,0,91,-767
15,0,91,-787
15,0,91,-731
15,0,91,-787
15,0,91,-772
15,0,92,-759
15,0,92,-779
15,0,92,-766
15,0,92,-776
15,0,92,-760
15,0,92,-762
15,0,92,-779
15,0,92,-771
15,0,92,-765
15,0,92,-751
15,0,92,-785
15,0,92,-769
15,0,92,-780
15,0,92,-764
15,0,92,-761
15,0,92,-781
15,0,92,-781
15,0,92,-766
15,0,92,-777
15,0,92,-769
15,0,92,-769
15,0,92,-768
15,0,92,-765
15,0,92,-781
15,0,92,-775
15,0,92,-762
15,0,92,-761
15,0,92,-762
15,0,92,-780
15,0,92,-773
15,0,92,-739
15,0,92,-761
15,0,92,-780
15,0,92,-787
15,0,92,-771
15,0,92,-787
15,0,92,-764
15,0,92,-769
15,0,92,-768
15,0,92,-776
15,0,92,-782
15,0,92,-759
15,0,92,-753
15,0,92,-780
15,0,92,-772
15,0,92,-787
15,0,92,-752
15,0,92,-781
15,0,92,-780
15,0,92,-755
15,0,92,-755
15,0,92,-773
15,0,92,-776
15,0,92,-741
15,0,92,-741
15,0,92,-785
15,0,92,-736
15,0,92,-770
15,0,92,-773
15,0,92,-768
15,0,92,-767
15,0,92,-774
15,0,92,-756
15,0,92,-776
15,0,92,-761
15,0,92,-767
15,0,92,-738
15,0,92,-754
15,0,92,-787
15,0,92,-778
15,0,92,-779
15,0,92,-755
15,0,92,-777
15,0,92,-755
15,0,92,-769
15,0,92,-787
15,0,92,-768
15,0,92,-777
15,0,92,-766
15,0,92,-768
15,0,92,-778
15,0,92,-761
15,0,92,-764
15,0,92,-761
15,0,92,-754
15,0,92,-778
15,0,92,-755
15,0,92,-766
15,0,92,-767
15,0,92,-787
15,0,92,-772
15,0,92,-764
15,0,92,-764
15,0,92,-787
15,0,92,-763
15,0,92,-742
15,0,92,-780
15,0,92,-771
15,0,92,-756
15,0,92,-782
15,0,93,-773
15,0,93,-774
15,0,93,-786
15,0,93,-762
15,0,93,-776
15,0,93,-760
15,0,93,-746
15,0,93,-775
15,0,93,-773
15,0,93,-777
15,0,93,-787
15,0,93,-773
15,0,93,-760
15,0,93,-778
15,0,93,-773
15,0,93,-787
15,0,93,-772
15,0,93,-771
15,0,93,-779
15,0,93,-771
15,0,93,-778
15,0,93,-757
15,0,93,-787
15,0,93,-771
15,0,93,-779
15,0,93,-779
15,0,93,-774
15,0,93,-769
15,0,93,-787
15,0,93,-768
15,0,93,-783
15,0,93,-782
15,0,93,-751
15,0,93,-759
15,0,93,-769
15,0,93,-773
15,0,93,-779
15,0,93,-783
15,0,93,-775
15,0,93,-787
15,0,93,-772
15,0,93,-770
15,0,93,-771
15,0,93,-762
15,0,93,-787
15,0,93,-777
15,0,93,-787
15,0,93,-760
15,0,93,-781
15,0,93,-768
15,0,93,-777
15,0,93,-761
15,0,93,-768
15,0,93,-779
15,0,93,-769
15,0,93,-773
15,0,93,-780
15,0,93,-787
15,0,93,-777
15,0,93,-774
15,0,93,-771
15,0,93,-766
15,0,93,-765
15,0,93,-775
15,0,93,-767
15,0,93,-779
15,0,93,-778
15,0,93,-779
15,0,93,-776
15,0,93,-787
15,0,93,-783
15,0,93,-787
15,0,93,-763
15,0,93,-778
15,0,93,-780
15,0,93,-763
15,0,93,-783
15,0,93,-760
15,0,93,-758
15,0,93,-769
15,0,93,-768
15,0,93,-763
15,0,93,-763
15,0,93,-770
15,0,93,-778
15,0,93,-771
15,0,93,-776
15,0,93,-787
15,0,93,-761
15,0,93,-787
15,0,93,-746
15,0,93,-773
15,0,93,-787
15,0,93,-774
15,0,93,-770
15,0,93,-766
15,0,93,-770
15,0,93,-762
15,0,93,-770
15,0,93,-787
15,0,94,-778
15,0,94,-759
15,0,94,-781
15,0,94,-754
15,0,94,-787
15,0,94,-781
15,0,94,-760
15,0,94,-780
15,0,94,-746
15,0,94,-778
15,0,94,-772
15,0,94,-787
15,0,94,-787
15,0,94,-775
15,0,94,-775
15,0,94,-787
15,0,94,-775
15,0,94,-770
15,0,94,-775
15,0,94,-771
15,0,94,-771
15,0,94,-787
15,0,94,-766
15,0,94,-780
15,0,94,-755
15,0,94,-780
15,0,94,-769
15,0,94,-761
15,0,94,-787
15,0,94,-758
15,0,94,-777
15,0,94,-787
15,0,94,-787
15,0,94,-777
15,0,94,-781
15,0,94,-779
15,0,94,-782
15,0,94,-779
15,0,94,-778
15,0,94,-768
15,0,94,-782
15,0,94,-779
15,0,94,-787
15,0,94,-756
15,0,94,-779
15,0,94,-770
15,0,94,-787
15,0,94,-779
15,0,94,-771
15,0,94,-777
15,0,94,-787
15,0,94,-787
15,0,94,-782
15,0,94,-782
15,0,94,-762
15,0,94,-780
15,0,94,-778
15,0,94,-778
15,0,94,-787
15,0,94,-747
15,0,94,-756
15,0,94,-773
15,0,94,-780
15,0,94,-781
15,0,94,-779
15,0,94,-768
15,0,94,-780
15,0,94,-771
15,0,94,-785
15,0,94,-769
15,0,94,-781
15,0,94,-777
15,0,94,-783
15,0,94,-779
15,0,94,-769
15,0,94,-777
15,0,94,-787
15,0,94,-780
15,0,94,-787
15,0,94,-787
15,0,94,-782
15,0,94,-769
15,0,94,-770
15,0,94,-773
15,0,94,-771
15,0,94,-770
15,0,94,-761
15,0,94,-778
15,0,94,-769
15,0,94,-770
15,0,94,-786
15,0,94,-787
15,0,94,-779
15,0,94,-779
15,0,94,-778
15,0,94,-771
15,0,94,-776
15,0,94,-777
15,0,94,-779
15,0,94,-769
15,0,95,-764
15,0,95,-777
15,0,95,-786
15,0,95,-780
15,0,95,-787
15,0,95,-787
15,0,95,-781
15,0,95,-787
15,0,95,-777
15,0,95,-781
15,0,95,-782
15,0,95,-782
15,0,95,-777
15,0,95,-781
15,0,95,-787
15,0,95,-787
15,0,95,-769
15,0,95,-779
15,0,95,-780
15,0,95,-787
15,0,95,-779
15,0,95,-787
15,0,95,-787
15,0,95,-780
15,0,95,-778
15,0,95,-760
15,0,95,-767
15,0,95,-769
15,0,95,-787
15,0,95,-754
15,0,95,-769
15,0,95,-787
15,0,95,-787
15,0,95,-787
15,0,95,-782
15,0,95,-787
15,0,95,-752
15,0,95,-781
15,0,95,-774
15,0,95,-787
15,0,95,-781
15,0,95,-787
15,0,95,-779
15,0,95,-780
15,0,95,-777
15,0,95,-787
15,0,95,-765
15,0,95,-766
15,0,95,-780
15,0,95,-787
15,0,95,-782
15,0,95,-785
15,0,95,-777
15,0,95,-770
15,0,95,-773
15,0,95,-777
15,0,95,-775
15,0,95,-772
15,0,95,-787
15,0,95,-778
15,0,95,-773
15,0,95,-779
15,0,95,-764
15,0,95,-773
15,0,95,-777
15,0,95,-780
15,0,95,-774
15,0,95,-787
15,0,95,-787
15,0,95,-781
15,0,95,-754
15,0,95,-780
15,0,95,-781
15,0,95,-779
15,0,95,-777
15,0,95,-761
15,0,95,-787
15,0,95,-787
15,0,95,-787
15,0,95,-778
15,0,95,-746
15,0,95,-787
15,0,95,-761
15,0,95,-779
15,0,95,-775
15,0,95,-772
15,0,95,-783
15,0,95,-770
15,0,95,-786
15,0,95,-774
15,0,95,-780
15,0,95,-763
15,0,95,-778
15,0,95,-779
15,0,95,-761
15,0,95,-767
15,0,95,-779
15,0,95,-773
15,0,95,-781
15,0,95,-787
15,0,96,-781
15,0,96,-780
15,0,96,-787
15,0,96,-779
15,0,96,-774
15,0,96,-779
15,0,96,-783
15,0,96,-785
15,0,96,-780
15,0,96,-787
15,0,96,-787
15,0,96,-787
15,0,96,-786
15,0,96,-774
15,0,96,-781
15,0,96,-779
15,0,96,-787
15,0,96,-786
15,0,96,-787
15,0,96,-787
15,0,96,-779
15,0,96,-787
15,0,96,-787
15,0,96,-764
15,0,96,-769
15,0,96,-771
15,0,96,-781
15,0,96,-787
15,0,96,-787
15,0,96,-781
15,0,96,-753
15,0,96,-787
15,0,96,-787
15,0,96,-761
15,0,96,-780
15,0,96,-787
15,0,96,-786
15,0,96,-780
15,0,96,-781
15,0,96,-768
15,0,96,-780
15,0,96,-768
15,0,96,-783
15,0,96,-761
15,0,96,-761
15,0,96,-787
15,0,96,-787
15,0,96,-780
15,0,96,-787
15,0,96,-787
15,0,96,-787
15,0,96,-770
15,0,96,-787
15,0,96,-762
15,0,96,-787
15,0,96,-783
15,0,96,-787
15,0,96,-787
15,0,96,-787
15,0,96,-769
15,0,96,-779
15,0,96,-787
15,0,96,-780
15,0,96,-779
15,0,96,-785
15,0,96,-768
15,0,96,-775
15,0,96,-787
15,0,96,-787
15,0,96,-787
15,0,96,-787
15,0,96,-777
15,0,96,-787
15,0,96,-769
15,0,96,-787
15,0,96,-778
15,0,96,-787
15,0,96,-787
15,0,96,-787
15,0,96,-785
15,0,96,-783
15,0,96,-775
15,0,96,-778
15,0,96,-747
15,0,96,-787
15,0,96,-787
15,0,96,-775
15,0,96,-769
15,0,96,-787
15,0,96,-787
15,0,96,-780
15,0,96,-787
15,0,96,-780
15,0,96,-781
15,0,96,-787
15,0,96,-761
15,0,96,-780
15,0,96,-777
15,0,96,-787
15,0,96,-787
15,0,97,-787
15,0,97,-777
15,0,97,-779
15,0,97,-779
15,0,97,-778
15,0,97,-782
15,0,97,-770
15,0,97,-781
15,0,97,-769
15,0,97,-767
15,0,97,-761
15,0,97,-780
15,0,97,-777
15,0,97,-787
15,0,97,-787
15,0,97,-787
15,0,97,-759
15,0,97,-787
15,0,97,-779
15,0,97,-761
15,0,97,-761
15,0,97,-774
15,0,97,-761
15,0,97,-787
15,0,97,-787
15,0,97,-773
15,0,97,-777
15,0,97,-787
15,0,97,-787
15,0,97,-787
15,0,97,-777
15,0,97,-787
15,0,97,-787
15,0,97,-787
15,0,97,-785
15,0,97,-787
15,0,97,-769
15,0,97,-787
15,0,97,-787
15,0,97,-769
15,0,97,-761
15,0,97,-780
15,0,97,-787
15,0,97,-769
15,0,97,-780
15,0,97,-769
15,0,97,-780
15,0,97,-787
15,0,97,-780
15,0,97,-779
15,0,97,-773
15,0,97,-787
15,0,97,-787
15,0,97,-780
15,0,97,-769
15,0,97,-781
15,0,97,-762
15,0,97,-780
15,0,97,-777
15,0,97,-787
15,0,97,-787
15,0,97,-768
15,0,97,-787
15,0,97,-774
15,0,97,-773
15,0,97,-787
15,0,97,-777
15,0,97,-778
15,0,97,-787
15,0,97,-787
15,0,97,-787
15,0,97,-787
15,0,97,-787
15,0,97,-779
15,0,97,-774
15,0,97,-787
15,0,97,-775
15,0,97,-773
15,0,97,-780
15,0,97,-778
15,0,97,-787
15,0,97,-781
15,0,97,-778
15,0,97,-787
15,0,97,-780
15,0,97,-787
15,0,97,-779
15,0,97,-778
15,0,97,-787
15,0,97,-733
15,0,97,-787
15,0,97,-787
15,0,97,-785
15,0,97,-782
15,0,97,-781
15,0,97,-787
15,0,97,-787
15,0,97,-777
15,0,97,-783
15,0,97,-780
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-759
15,0,98,-769
15,0,98,-780
15,0,98,-780
15,0,98,-779
15,0,98,-787
15,0,98,-782
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-785
15,0,98,-780
15,0,98,-787
15,0,98,-787
15,0,98,-782
15,0,98,-787
15,0,98,-779
15,0,98,-774
15,0,98,-779
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-778
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-781
15,0,98,-769
15,0,98,-787
15,0,98,-781
15,0,98,-787
15,0,98,-782
15,0,98,-782
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-777
15,0,98,-787
15,0,98,-781
15,0,98,-778
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-769
15,0,98,-787
15,0,98,-761
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-779
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-777
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-777
15,0,98,-787
15,0,98,-787
15,0,98,-774
15,0,98,-779
15,0,98,-787
15,0,98,-781
15,0,98,-787
15,0,98,-769
15,0,98,-778
15,0,98,-769
15,0,98,-787
15,0,98,-787
15,0,98,-753
15,0,98,-779
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-761
15,0,98,-783
15,0,98,-787
15,0,98,-781
15,0,98,-787
15,0,98,-787
15,0,98,-777
15,0,98,-787
15,0,98,-787
15,0,98,-785
15,0,98,-787
15,0,98,-780
15,0,98,-777
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,98,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-782
15,0,99,-787
15,0,99,-761
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-779
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-780
15,0,99,-787
15,0,99,-787
15,0,99,-780
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-781
15,0,99,-787
15,0,99,-781
15,0,99,-783
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-777
15,0,99,-787
15,0,99,-777
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-779
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-781
15,0,99,-781
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-780
15,0,99,-781
15,0,99,-787
15,0,99,-787
15,0,99,-779
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-779
15,0,99,-787
15,0,99,-777
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,99,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,0,100,-787
15,1,1,32
15,1,1,35
15,1,1,21
15,1,1,35
15,1,1,32
15,1,1,33
15,1,1,23
15,1,1,33
15,1,1,36
15,1,1,29
15,1,1,27
15,1,1,27
15,1,1,30
15,1,1,32
15,1,1,29
15,1,1,33
15,1,1,25
15,1,1,25
15,1,1,29
15,1,1,35
15,1,1,28
15,1,1,28
15,1,1,28
15,1,1,22
15,1,1,27
15,1,1,35
15,1,1,35
15,1,1,22
15,1,1,29
15,1,1,29
15,1,1,33
15,1,1,34
15,1,1,33
15,1,1,27
15,1,1,26
15,1,1,24
15,1,1,27
15,1,1,26
15,1,1,27
15,1,1,18
15,1,1,35
15,1,1,31
15,1,1,29
15,1,1,32
15,1,1,36
15,1,1,29
15,1,1,31
15,1,1,22
15,1,1,27
15,1,1,29
15,1,1,28
15,1,1,26
15,1,1,36
15,1,1,31
15,1,1,31
15,1,1,29
15,1,1,36
15,1,1,36
15,1,1,28
15,1,1,28
15,1,1,30
15,1,1,35
15,1,1,25
15,1,1,27
15,1,1,22
15,1,1,33
15,1,1,28
15,1,1,25
15,1,1,29
15,1,1,26
15,1,1,28
15,1,1,21
15,1,1,39
15,1,1,24
15,1,1,22
15,1,1,29
15,1,1,32
15,1,1,36
15,1,1,29
15,1,1,29
15,1,1,24
15,1,1,26
15,1,1,28
15,1,1,24
15,1,1,27
15,1,1,36
15,1,1,26
15,1,1,28
15,1,1,24
15,1,1,33
15,1,1,30
15,1,1,28
15,1,1,29
15,1,1,25
15,1,1,27
15,1,1,20
15,1,1,29
15,1,1,32
15,1,1,24
15,1,1,20
15,1,2,55
15,1,2,53
15,1,2,59
15,1,2,65
15,1,2,47
15,1,2,59
15,1,2,61
15,1,2,68
15,1,2,54
15,1,2,51
15,1,2,50
15,1,2,65
15,1,2,63
15,1,2,56
15,1,2,54
15,1,2,-121
15,1,2,65
15,1,2,55
15,1,2,57
15,1,2,56
15,1,2,56
15,1,2,66
15,1,2,68
15,1,2,46
15,1,2,66
15,1,2,44
15,1,2,63
15,1,2,65
15,1,2,49
15,1,2,49
15,1,2,63
15,1,2,61
15,1,2,52
15,1,2,55
15,1,2,37
15,1,2,57
15,1,2,64
15,1,2,52
15,1,2,51
15,1,2,48
15,1,2,60
15,1,2,56
15,1,2,50
15,1,2,58
15,1,2,68
15,1,2,56
15,1,2,64
15,1,2,55
15,1,2,59
15,1,2,63
15,1,2,60
15,1,2,65
15,1,2,63
15,1,2,61
15,1,2,56
15,1,2,55
15,1,2,40
15,1,2,62
15,1,2,58
15,1,2,56
15,1,2,60
15,1,2,57
15,1,2,54
15,1,2,46
15,1,2,61
15,1,2,51
15,1,2,47
15,1,2,53
15,1,2,57
15,1,2,53
15,1,2,57
15,1,2,54
15,1,2,60
15,1,2,64
15,1,2,57
15,1,2,64
15,1,2,65
15,1,2,59
15,1,2,57
15,1,2,62
15,1,2,64
15,1,2,57
15,1,2,58
15,1,2,55
15,1,2,56
15,1,2,46
15,1,2,66
15,1,2,62
15,1,2,50
15,1,2,50
15,1,2,57
15,1,2,69
15,1,2,47
15,1,2,63
15,1,2,54
15,1,2,62
15,1,2,61
15,1,2,52
15,1,2,60
15,1,2,62
15,1,3,-120
15,1,3,104
15,1,3,-122
15,1,3,63
15,1,3,-113
15,1,3,88
15,1,3,99
15,1,3,89
15,1,3,88
15,1,3,78
15,1,3,98
15,1,3,75
15,1,3,-120
15,1,3,93
15,1,3,96
15,1,3,83
15,1,3,74
15,1,3,87
15,1,3,99
15,1,3,93
15,1,3,89
15,1,3,86
15,1,3,90
15,1,3,80
15,1,3,69
15,1,3,77
15,1,3,94
15,1,3,77
15,1,3,89
15,1,3,95
15,1,3,81
15,1,3,-117
15,1,3,80
15,1,3,86
15,1,3,76
15,1,3,-121
15,1,3,96
15,1,3,81
15,1,3,83
15,1,3,86
15,1,3,93
15,1,3,-117
15,1,3,91
15,1,3,98
15,1,3,78
15,1,3,83
15,1,3,76
15,1,3,91
15,1,3,83
15,1,3,91
15,1,3,72
15,1,3,93
15,1,3,80
15,1,3,83
15,1,3,94
15,1,3,86
15,1,3,90
15,1,3,89
15,1,3,78
15,1,3,102
15,1,3,-114
15,1,3,80
15,1,3,90
15,1,3,77
15,1,3,93
15,1,3,-130
15,1,3,87
15,1,3,94
15,1,3,83
15,1,3,-127
15,1,3,82
15,1,3,-110
15,1,3,84
15,1,3,92
15,1,3,100
15,1,3,105
15,1,3,84
15,1,3,92
15,1,3,88
15,1,3,106
15,1,3,-117
15,1,3,96
15,1,3,88
15,1,3,-122
15,1,3,79
15,1,3,75
15,1,3,-111
15,1,3,79
15,1,3,81
15,1,3,61
15,1,3,82
15,1,3,-116
15,1,3,-115
15,1,3,99
15,1,3,-162
15,1,3,-127
15,1,3,70
15,1,3,-127
15,1,3,-124
15,1,3,89
15,1,4,104
15,1,4,134
15,1,4,125
15,1,4,129
15,1,4,-123
15,1,4,-112
15,1,4,113
15,1,4,115
15,1,4,-124
15,1,4,125
15,1,4,117
15,1,4,115
15,1,4,96
15,1,4,102
15,1,4,-117
15,1,4,114
15,1,4,119
15,1,4,-123
15,1,4,119
15,1,4,119
15,1,4,-111
15,1,4,122
15,1,4,-140
15,1,4,132
15,1,4,112
15,1,4,-118
15,1,4,-116
15,1,4,95
15,1,4,106
15,1,4,112
15,1,4,137
15,1,4,90
15,1,4,111
15,1,4,122
15,1,4,-111
15,1,4,-134
15,1,4,113
15,1,4,-123
15,1,4,-119
15,1,4,110
15,1,4,107
15,1,4,-138
15,1,4,-121
15,1,4,113
15,1,4,105
15,1,4,116
15,1,4,-161
15,1,4,105
15,1,4,-120
15,1,4,113
15,1,4,114
15,1,4,107
15,1,4,-151
15,1,4,124
15,1,4,-160
15,1,4,101
15,1,4,113
15,1,4,-128
15,1,4,116
15,1,4,117
15,1,4,109
15,1,4,105
15,1,4,-121
15,1,4,-148
15,1,4,-119
15,1,4,128
15,1,4,-113
15,1,4,113
15,1,4,112
15,1,4,110
15,1,4,112
15,1,4,-131
15,1,4,129
15,1,4,117
15,1,4,-160
15,1,4,109
15,1,4,115
15,1,4,113
15,1,4,99
15,1,4,119
15,1,4,116
15,1,4,118
15,1,4,120
15,1,4,-136
15,1,4,-111
15,1,4,115
15,1,4,-125
15,1,4,-127
15,1,4,-112
15,1,4,109
15,1,4,119
15,1,4,-115
15,1,4,112
15,1,4,124
15,1,4,-112
15,1,4,-113
15,1,4,119
15,1,4,-137
15,1,4,-124
15,1,4,-122
15,1,5,147
15,1,5,-140
15,1,5,-156
15,1,5,132
15,1,5,135
15,1,5,-117
15,1,5,-165
15,1,5,-128
15,1,5,-130
15,1,5,-115
15,1,5,-160
15,1,5,-111
15,1,5,-145
15,1,5,-135
15,1,5,-119
15,1,5,-124
15,1,5,-118
15,1,5,147
15,1,5,-134
15,1,5,129
15,1,5,-123
15,1,5,-111
15,1,5,-150
15,1,5,-131
15,1,5,-161
15,1,5,-157
15,1,5,-112
15,1,5,146
15,1,5,-147
15,1,5,147
15,1,5,-120
15,1,5,150
15,1,5,147
15,1,5,132
15,1,5,144
15,1,5,-123
15,1,5,-145
15,1,5,-139
15,1,5,-143
15,1,5,-125
15,1,5,-130
15,1,5,-134
15,1,5,-119
15,1,5,159
15,1,5,157
15,1,5,-179
15,1,5,-112
15,1,5,-162
15,1,5,-159
15,1,5,-110
15,1,5,139
15,1,5,-126
15,1,5,148
15,1,5,-110
15,1,5,-133
15,1,5,-114
15,1,5,-170
15,1,5,-111
15,1,5,-167
15,1,5,-125
15,1,5,-121
15,1,5,138
15,1,5,-135
15,1,5,134
15,1,5,-144
15,1,5,-139
15,1,5,-151
